Date,Close
07-Jun-89,725.38
08-Jun-89,724.37
09-Jun-89,723.09
12-Jun-89,724.94
13-Jun-89,724.04
14-Jun-89,714.97
15-Jun-89,712.03
16-Jun-89,730.02
19-Jun-89,732.08
20-Jun-89,736.27
21-Jun-89,756.16
22-Jun-89,765.08
23-Jun-89,773.45
26-Jun-89,762.24
27-Jun-89,765.12
28-Jun-89,776.35
29-Jun-89,778.86
30-Jun-89,792.17
04-Jul-89,794.21
05-Jul-89,798.01
06-Jul-89,790.49
07-Jul-89,783.7
10-Jul-89,765.2
11-Jul-89,756.16
12-Jul-89,762.86
13-Jul-89,758.92
17-Jul-89,747.19
18-Jul-89,751.82
19-Jul-89,752.86
20-Jul-89,754.1
21-Jul-89,740.25
25-Jul-89,734.17
26-Jul-89,743.13
27-Jul-89,722.64
28-Jul-89,716.35
01-Aug-89,729.23
02-Aug-89,716.55
03-Aug-89,716.8
04-Aug-89,719.61
07-Aug-89,715.5
08-Aug-89,706.78
09-Aug-89,715.35
10-Aug-89,732.31
14-Aug-89,736.46
17-Aug-89,727.27
18-Aug-89,720.24
21-Aug-89,708.5
22-Aug-89,709.38
23-Aug-89,710.48
28-Aug-89,714.34
29-Aug-89,719.48
30-Aug-89,731.27
31-Aug-89,733.3
01-Sep-89,729.25
06-Sep-89,730.62
07-Sep-89,733.71
08-Sep-89,721.56
11-Sep-89,713.73
12-Sep-89,714.21
13-Sep-89,715.76
14-Sep-89,729.46
15-Sep-89,726.75
18-Sep-89,730.25
19-Sep-89,730.48
20-Sep-89,727.33
21-Sep-89,726.17
22-Sep-89,726.26
25-Sep-89,722.39
26-Sep-89,726.51
27-Sep-89,727.91
28-Sep-89,734.32
29-Sep-89,748.06
03-Oct-89,740.72
04-Oct-89,732.34
05-Oct-89,722.52
06-Oct-89,723.35
09-Oct-89,729.17
11-Oct-89,722.54
12-Oct-89,727.04
13-Oct-89,724.75
16-Oct-89,715.8
17-Oct-89,699.03
18-Oct-89,721.2
19-Oct-89,741.76
20-Oct-89,738.52
23-Oct-89,740.48
24-Oct-89,738.32
25-Oct-89,752.33
26-Oct-89,755.58
29-Oct-89,755.79
31-Oct-89,746.58
01-Nov-89,740.3
02-Nov-89,741.65
03-Nov-89,740.11
06-Nov-89,735.72
07-Nov-89,727.71
08-Nov-89,719.68
09-Nov-89,720.25
10-Nov-89,708
20-Nov-89,707.5
21-Nov-89,715
22-Nov-89,711.69
23-Nov-89,695.89
28-Nov-89,698.81
29-Nov-89,678.98
30-Nov-89,689.72
01-Dec-89,712
04-Dec-89,725.52
05-Dec-89,735.31
06-Dec-89,733.56
07-Dec-89,732.09
08-Dec-89,756.08
12-Dec-89,792.99
13-Dec-89,761.23
14-Dec-89,764.37
15-Dec-89,760.13
18-Dec-89,772.83
19-Dec-89,776.88
20-Dec-89,768.78
21-Dec-89,766.75
22-Dec-89,778.64
01-Jan-90,783.35
02-Jan-90,780.01
03-Jan-90,763.22
04-Jan-90,760.8
05-Jan-90,774.58
08-Jan-90,778.33
09-Jan-90,774.5
10-Jan-90,782.48
11-Jan-90,780.34
15-Jan-90,763.55
16-Jan-90,755.58
17-Jan-90,745.19
18-Jan-90,738.58
19-Jan-90,710.75
22-Jan-90,706.85
23-Jan-90,722.01
24-Jan-90,718.95
25-Jan-90,716.23
30-Jan-90,701.08
31-Jan-90,683.32
01-Feb-90,692.41
02-Feb-90,684.48
06-Feb-90,674.26
07-Feb-90,674.47
08-Feb-90,659.3
12-Feb-90,673.27
13-Feb-90,673.26
14-Feb-90,679.29
15-Feb-90,690.07
16-Feb-90,689.98
19-Feb-90,679.53
20-Feb-90,674.47
21-Feb-90,678.57
22-Feb-90,678.97
26-Feb-90,680.58
28-Feb-90,676.23
01-Mar-90,692.58
02-Mar-90,691.61
05-Mar-90,685.88
06-Mar-90,678.7
07-Mar-90,678.38
08-Mar-90,670.38
09-Mar-90,673.94
13-Mar-90,688.08
14-Mar-90,683.47
15-Mar-90,678.91
16-Mar-90,686.29
19-Mar-90,711.04
20-Mar-90,726.31
21-Mar-90,721.69
22-Mar-90,738.22
23-Mar-90,757.76
26-Mar-90,761.33
28-Mar-90,770.3
29-Mar-90,767.74
30-Mar-90,781.05
02-Apr-90,782.97
04-Apr-90,805.86
05-Apr-90,794.44
06-Apr-90,770.74
09-Apr-90,769.97
10-Apr-90,781.17
12-Apr-90,748.79
17-Apr-90,755.58
18-Apr-90,773.76
19-Apr-90,759.15
20-Apr-90,787.36
23-Apr-90,792.57
24-Apr-90,791.79
25-Apr-90,793.58
30-Apr-90,795.13
02-May-90,786.21
03-May-90,779.22
04-May-90,776.11
07-May-90,779.38
08-May-90,785.19
10-May-90,779.5
11-May-90,780.73
14-May-90,774.75
15-May-90,786.9
17-May-90,770.36
18-May-90,767.02
21-May-90,780.3
22-May-90,777.96
23-May-90,788.14
24-May-90,786.08
25-May-90,787.1
28-May-90,810.15
29-May-90,811.59
30-May-90,803.89
31-May-90,800.8
01-Jun-90,799.5
04-Jun-90,797.61
05-Jun-90,795.11
06-Jun-90,794.18
07-Jun-90,790.03
11-Jun-90,794.7
12-Jun-90,787.36
13-Jun-90,781.66
14-Jun-90,783.21
15-Jun-90,785.75
18-Jun-90,791.32
19-Jun-90,790.76
20-Jun-90,790.31
21-Jun-90,800.3
22-Jun-90,814.72
25-Jun-90,817.54
26-Jun-90,820.35
27-Jun-90,829.47
28-Jun-90,834.49
29-Jun-90,850.5
03-Jul-90,862.88
05-Jul-90,883.03
06-Jul-90,896.25
09-Jul-90,896.16
10-Jul-90,893.08
11-Jul-90,909.3
12-Jul-90,924.29
13-Jul-90,920.24
16-Jul-90,886.33
17-Jul-90,916.93
18-Jul-90,926.92
19-Jul-90,941.7
20-Jul-90,940.73
25-Jul-90,1007.97
26-Jul-90,1008.12
27-Jul-90,1033.15
30-Jul-90,1098.95
03-Aug-90,1061.66
07-Aug-90,1043.54
08-Aug-90,1010.01
09-Aug-90,1025.83
10-Aug-90,1046.25
13-Aug-90,1092.55
16-Aug-90,1088.08
17-Aug-90,1080.96
20-Aug-90,1096.93
21-Aug-90,1134.03
22-Aug-90,1157.78
23-Aug-90,1151.27
27-Aug-90,1217.67
28-Aug-90,1207.87
29-Aug-90,1197.2
30-Aug-90,1247.53
03-Sep-90,1260.77
04-Sep-90,1201.93
05-Sep-90,1200.76
06-Sep-90,1229.83
07-Sep-90,1255.72
10-Sep-90,1282.27
11-Sep-90,1321.82
12-Sep-90,1286.25
14-Sep-90,1228.19
18-Sep-90,1314.56
19-Sep-90,1332.04
20-Sep-90,1331.73
21-Sep-90,1389.04
25-Sep-90,1466.11
26-Sep-90,1404.15
27-Sep-90,1420.08
04-Oct-90,1426.9
09-Oct-90,1559.43
11-Oct-90,1472.38
12-Oct-90,1402.73
15-Oct-90,1280.18
18-Oct-90,1311.32
22-Oct-90,1223.4
25-Oct-90,1299.17
26-Oct-90,1269.46
31-Oct-90,1295.21
01-Nov-90,1323.02
05-Nov-90,1331.75
07-Nov-90,1381.17
08-Nov-90,1412.17
09-Nov-90,1392.53
12-Nov-90,1293.5
14-Nov-90,1308.1
16-Nov-90,1320.74
21-Nov-90,1265.19
22-Nov-90,1241.95
23-Nov-90,1304.55
26-Nov-90,1327.57
27-Nov-90,1284.35
29-Nov-90,1208.56
30-Nov-90,1196.25
03-Dec-90,1203.9
04-Dec-90,1163.29
05-Dec-90,1173.77
06-Dec-90,1179.41
10-Dec-90,1214.45
11-Dec-90,1196.35
12-Dec-90,1215.2
13-Dec-90,1234.96
14-Dec-90,1242.84
17-Dec-90,1188.54
18-Dec-90,1111.73
19-Dec-90,1058.41
21-Dec-90,1034.97
24-Dec-90,1048.29
02-Jan-91,999.26
03-Jan-91,982.35
07-Jan-91,1010.77
09-Jan-91,1008.52
11-Jan-91,1034.3
14-Jan-91,1017.72
23-Jan-91,1001.38
24-Jan-91,971.8
25-Jan-91,956.11
31-Jan-91,982.32
01-Feb-91,1021.95
04-Feb-91,1052.04
05-Feb-91,1070.29
06-Feb-91,1061.87
07-Feb-91,1039.45
08-Feb-91,1030.23
11-Feb-91,1013.5
13-Feb-91,1004.94
14-Feb-91,1024.23
15-Feb-91,1039.6
19-Feb-91,1149.89
20-Feb-91,1148.33
21-Feb-91,1153.29
22-Feb-91,1179.33
25-Feb-91,1177.87
26-Feb-91,1205.2
27-Feb-91,1221.55
28-Feb-91,1220.41
04-Mar-91,1225.44
05-Mar-91,1245.93
07-Mar-91,1151.05
08-Mar-91,1191.05
11-Mar-91,1174.72
12-Mar-91,1165.9
13-Mar-91,1160.08
14-Mar-91,1196.48
15-Mar-91,1206.75
18-Mar-91,1171.08
20-Mar-91,1171.92
21-Mar-91,1165.2
22-Mar-91,1171.59
25-Mar-91,1155.46
26-Mar-91,1170.59
27-Mar-91,1167.97
01-Apr-91,1193.61
02-Apr-91,1209.23
03-Apr-91,1202.9
04-Apr-91,1197.12
05-Apr-91,1218.12
08-Apr-91,1238.7
09-Apr-91,1240.53
11-Apr-91,1259.28
12-Apr-91,1288.02
15-Apr-91,1302.5
16-Apr-91,1274.97
18-Apr-91,1271.62
19-Apr-91,1283.94
22-Apr-91,1287.27
23-Apr-91,1276.94
24-Apr-91,1274.56
25-Apr-91,1296.54
26-Apr-91,1286.59
29-Apr-91,1267.46
30-Apr-91,1235.11
03-May-91,1272.09
06-May-91,1255.42
07-May-91,1255.04
08-May-91,1266.34
09-May-91,1260.29
10-May-91,1288.35
13-May-91,1289.13
14-May-91,1292.83
16-May-91,1291.5
17-May-91,1297.69
20-May-91,1284.25
21-May-91,1320.54
23-May-91,1314.89
27-May-91,1317.9
29-May-91,1327.33
30-May-91,1335.48
31-May-91,1307.34
03-Jun-91,1287.95
04-Jun-91,1290.07
05-Jun-91,1284.81
06-Jun-91,1272.97
07-Jun-91,1248.31
11-Jun-91,1261.64
12-Jun-91,1288.25
13-Jun-91,1275.15
14-Jun-91,1292.81
17-Jun-91,1307.22
18-Jun-91,1335.21
19-Jun-91,1325.46
20-Jun-91,1336.75
21-Jun-91,1361.72
24-Jun-91,1305.33
25-Jun-91,1301.85
26-Jun-91,1272.54
27-Jun-91,1289.94
28-Jun-91,1269.91
01-Jul-91,1275.23
02-Jul-91,1293.67
03-Jul-91,1312.87
04-Jul-91,1298.66
05-Jul-91,1357.32
08-Jul-91,1363.99
09-Jul-91,1369.06
10-Jul-91,1388.8
11-Jul-91,1420.75
12-Jul-91,1441.85
15-Jul-91,1407.35
16-Jul-91,1431.75
17-Jul-91,1442.54
19-Jul-91,1455.48
22-Jul-91,1419.31
24-Jul-91,1485.76
25-Jul-91,1555.43
26-Jul-91,1599.98
29-Jul-91,1637.7
30-Jul-91,1647
31-Jul-91,1632.67
01-Aug-91,1649.01
02-Aug-91,1680.62
05-Aug-91,1680.69
07-Aug-91,1657.44
08-Aug-91,1632.9
09-Aug-91,1663.57
12-Aug-91,1664.06
13-Aug-91,1687.24
14-Aug-91,1705.63
16-Aug-91,1727.07
19-Aug-91,1749.91
20-Aug-91,1709.43
21-Aug-91,1707.77
22-Aug-91,1752.3
23-Aug-91,1802.81
26-Aug-91,1844.82
27-Aug-91,1813.68
28-Aug-91,1827.59
30-Aug-91,1795.99
03-Sep-91,1764.36
04-Sep-91,1762.62
05-Sep-91,1810.21
06-Sep-91,1811.54
10-Sep-91,1810.71
13-Sep-91,1861.74
16-Sep-91,1912.35
17-Sep-91,1878.55
18-Sep-91,1876.62
20-Sep-91,1833.44
24-Sep-91,1817.26
25-Sep-91,1818.52
26-Sep-91,1786.92
27-Sep-91,1870.04
30-Sep-91,1885.28
01-Oct-91,1858.45
03-Oct-91,1815.62
04-Oct-91,1773.15
07-Oct-91,1780.25
09-Oct-91,1716.53
10-Oct-91,1752.5
11-Oct-91,1764.5
14-Oct-91,1729.3
15-Oct-91,1724.06
16-Oct-91,1773.47
18-Oct-91,1778.91
21-Oct-91,1740.53
22-Oct-91,1764.24
23-Oct-91,1776.25
24-Oct-91,1793.78
26-Oct-91,1805.52
29-Oct-91,1893.16
30-Oct-91,1861.85
31-Oct-91,1889.84
01-Nov-91,1909.8
05-Nov-91,1917.96
08-Nov-91,1910.81
11-Nov-91,1895.53
12-Nov-91,1878.82
13-Nov-91,1881.5
14-Nov-91,1894.67
15-Nov-91,1879.69
18-Nov-91,1871.32
19-Nov-91,1924.15
20-Nov-91,1910.59
22-Nov-91,1886.56
26-Nov-91,1855.94
27-Nov-91,1864.39
28-Nov-91,1856.34
29-Nov-91,1903.31
02-Dec-91,1904.26
03-Dec-91,1892.84
04-Dec-91,1885.44
05-Dec-91,1876.73
06-Dec-91,1899.11
09-Dec-91,1879.73
10-Dec-91,1872.45
11-Dec-91,1860.75
12-Dec-91,1837.88
16-Dec-91,1825.45
17-Dec-91,1814.67
18-Dec-91,1834.78
19-Dec-91,1875.67
20-Dec-91,1873.28
23-Dec-91,1915.12
24-Dec-91,1908.85
01-Jan-92,1957.33
02-Jan-92,1969.16
03-Jan-92,1996.5
06-Jan-92,1967.55
07-Jan-92,1963.53
08-Jan-92,1949.31
09-Jan-92,1972.53
13-Jan-92,1998.88
14-Jan-92,1998.07
15-Jan-92,2020.18
16-Jan-92,2002.6
17-Jan-92,2115.89
20-Jan-92,2107.07
21-Jan-92,2115.71
22-Jan-92,2132.82
23-Jan-92,2150.41
24-Jan-92,2139.33
27-Jan-92,2172.11
29-Jan-92,2214.22
30-Jan-92,2299.77
31-Jan-92,2302.54
03-Feb-92,2272.81
04-Feb-92,2278.72
05-Feb-92,2288.43
06-Feb-92,2309.36
07-Feb-92,2194.48
10-Feb-92,2273.47
12-Feb-92,2305.38
13-Feb-92,2322.79
17-Feb-92,2437.3
18-Feb-92,2403.78
19-Feb-92,2382.07
20-Feb-92,2449.06
21-Feb-92,2454.66
24-Feb-92,2491.27
26-Feb-92,2617.52
27-Feb-92,2741.73
28-Feb-92,2759.22
29-Feb-92,3017.68
02-Mar-92,3333.25
03-Mar-92,3472.78
09-Mar-92,3547.61
10-Mar-92,3316.03
11-Mar-92,3163.68
12-Mar-92,3241.97
13-Mar-92,3259.36
16-Mar-92,3250.7
17-Mar-92,3198.78
18-Mar-92,3128.01
20-Mar-92,3243.53
24-Mar-92,3669.58
25-Mar-92,3802.17
27-Mar-92,3791.18
30-Mar-92,4091.43
31-Mar-92,4285
02-Apr-92,4387.86
03-Apr-92,4238.25
06-Apr-92,4062.57
07-Apr-92,4023.11
08-Apr-92,4333.57
10-Apr-92,4306.43
13-Apr-92,4163.02
22-Apr-92,4467.32
28-Apr-92,3896.9
29-Apr-92,3674.41
30-Apr-92,3887.72
06-May-92,3560.72
07-May-92,3658
11-May-92,3420.05
12-May-92,3086.37
13-May-92,3431.13
14-May-92,3394.48
18-May-92,3456.16
19-May-92,3568.67
20-May-92,3559.28
22-May-92,3435.07
25-May-92,3406.29
26-May-92,3298.74
27-May-92,3144.79
28-May-92,3072.48
29-May-92,3006.08
01-Jun-92,3001.24
02-Jun-92,3133.83
03-Jun-92,3101.66
04-Jun-92,3004.92
05-Jun-92,3086.74
08-Jun-92,3100.66
09-Jun-92,3154.23
10-Jun-92,3140.8
25-Jun-92,3081.32
26-Jun-92,3080.54
15-Jul-92,2912.92
16-Jul-92,2809.69
17-Jul-92,2806.31
20-Jul-92,2855.43
21-Jul-92,2870.59
22-Jul-92,2818.12
23-Jul-92,2678.34
27-Jul-92,2804.15
28-Jul-92,2830.57
29-Jul-92,2755.25
30-Jul-92,2698.83
31-Jul-92,2727.06
03-Aug-92,2722.65
04-Aug-92,2686.49
05-Aug-92,2630.23
06-Aug-92,2529.59
07-Aug-92,2590.68
10-Aug-92,2668.25
11-Aug-92,2693.42
12-Aug-92,2678.83
14-Aug-92,2795.18
17-Aug-92,2889.08
18-Aug-92,2921.53
19-Aug-92,2982.6
20-Aug-92,2995.25
21-Aug-92,3034.94
24-Aug-92,3053.12
25-Aug-92,2959.41
26-Aug-92,2909.32
27-Aug-92,2996.98
28-Aug-92,3031.63
01-Sep-92,3070.49
02-Sep-92,3040.57
03-Sep-92,3079.53
04-Sep-92,3166.1
07-Sep-92,3226.52
08-Sep-92,3201.46
09-Sep-92,3198.69
11-Sep-92,3219.92
14-Sep-92,3274.85
15-Sep-92,3410.29
16-Sep-92,3404.96
17-Sep-92,3378.18
18-Sep-92,3383.62
21-Sep-92,3274.74
22-Sep-92,3298.75
24-Sep-92,3246.96
25-Sep-92,3256.59
28-Sep-92,3239.98
29-Sep-92,3195.75
30-Sep-92,3294.42
01-Oct-92,3315.72
06-Oct-92,3247.76
08-Oct-92,3211.55
09-Oct-92,3275.57
12-Oct-92,3166.52
13-Oct-92,3187.76
14-Oct-92,3105.63
15-Oct-92,3086.45
20-Oct-92,3050.9
21-Oct-92,2934.66
22-Oct-92,2987.29
25-Oct-92,2987.21
28-Oct-92,2876.7
29-Oct-92,2862.15
30-Oct-92,2833.34
03-Nov-92,2928.89
04-Nov-92,2926.18
05-Nov-92,2794.83
06-Nov-92,2756.19
09-Nov-92,2685.39
11-Nov-92,2596.53
12-Nov-92,2641.81
13-Nov-92,2586.68
18-Nov-92,2524.71
19-Nov-92,2423.26
20-Nov-92,2479.56
23-Nov-92,2530.47
24-Nov-92,2546.86
25-Nov-92,2556.56
26-Nov-92,2487.11
27-Nov-92,2486.41
30-Nov-92,2518.1
01-Dec-92,2547.69
02-Dec-92,2593.62
03-Dec-92,2619.9
04-Dec-92,2696.86
10-Dec-92,2550.22
11-Dec-92,2536.87
14-Dec-92,2469.45
15-Dec-92,2477.27
16-Dec-92,2374.72
17-Dec-92,2400.16
18-Dec-92,2476.89
21-Dec-92,2542.1
22-Dec-92,2562.1
23-Dec-92,2571.36
24-Dec-92,2615.37
04-Jan-93,2539.67
05-Jan-93,2501.52
06-Jan-93,2447.5
07-Jan-93,2395.8
08-Jan-93,2420.67
14-Jan-93,2459.67
15-Jan-93,2525.54
18-Jan-93,2586.05
19-Jan-93,2545.12
20-Jan-93,2531.55
21-Jan-93,2544.23
22-Jan-93,2542.39
25-Jan-93,2555.85
27-Jan-93,2595.13
28-Jan-93,2654.25
29-Jan-93,2680.79
01-Feb-93,2634.43
02-Feb-93,2663
03-Feb-93,2660.75
04-Feb-93,2638.54
05-Feb-93,2648.89
08-Feb-93,2712.56
09-Feb-93,2771.68
10-Feb-93,2812.12
11-Feb-93,2785.83
12-Feb-93,2745.48
15-Feb-93,2640.4
16-Feb-93,2607.51
17-Feb-93,2638.85
18-Feb-93,2671.37
22-Feb-93,2708.34
23-Feb-93,2741.38
24-Feb-93,2753.67
25-Feb-93,2799.35
26-Feb-93,2813.15
27-Feb-93,2783.58
01-Mar-93,2571.18
02-Mar-93,2543.82
03-Mar-93,2565.32
04-Mar-93,2532.67
05-Mar-93,2471.74
09-Mar-93,2336.96
10-Mar-93,2287.15
11-Mar-93,2330.09
12-Mar-93,2361.15
15-Mar-93,2421.27
16-Mar-93,2459.85
17-Mar-93,2409.23
18-Mar-93,2393.58
19-Mar-93,2376.76
22-Mar-93,2402.2
23-Mar-93,2378.55
26-Mar-93,2341.42
29-Mar-93,2276.9
30-Mar-93,2225.08
31-Mar-93,2280.52
02-Apr-93,2311.44
07-Apr-93,2408.68
08-Apr-93,2310.91
12-Apr-93,2222.69
13-Apr-93,2226.84
15-Apr-93,2293.12
16-Apr-93,2299.78
19-Apr-93,2268.15
20-Apr-93,2204.91
21-Apr-93,2189.51
22-Apr-93,2158.96
23-Apr-93,2100.67
26-Apr-93,2036.81
27-Apr-93,2070.71
28-Apr-93,2121.49
29-Apr-93,2144.27
30-Apr-93,2122.3
03-May-93,2084.42
04-May-93,2127.37
05-May-93,2168.7
07-May-93,2219.24
10-May-93,2226.92
11-May-93,2289.31
12-May-93,2286.29
13-May-93,2286.24
14-May-93,2356.63
17-May-93,2300.54
18-May-93,2309.97
21-May-93,2357.71
24-May-93,2339.34
25-May-93,2285.62
26-May-93,2251.69
27-May-93,2215.96
28-May-93,2165.58
31-May-93,2192.74
02-Jun-93,2245.2
03-Jun-93,2253.38
04-Jun-93,2336.62
07-Jun-93,2405.85
08-Jun-93,2376.86
09-Jun-93,2351.03
10-Jun-93,2396.01
11-Jun-93,2404
14-Jun-93,2357.64
15-Jun-93,2305.98
16-Jun-93,2291.65
17-Jun-93,2234.38
18-Jun-93,2226.68
21-Jun-93,2218.88
22-Jun-93,2249.29
23-Jun-93,2235.06
24-Jun-93,2227.8
25-Jun-93,2203.96
28-Jun-93,2161.98
29-Jun-93,2211.14
30-Jun-93,2227.54
02-Jul-93,2233.86
05-Jul-93,2255.79
06-Jul-93,2260.26
07-Jul-93,2253.36
08-Jul-93,2221.68
09-Jul-93,2214.83
12-Jul-93,2181.1
13-Jul-93,2184.12
14-Jul-93,2185.24
15-Jul-93,2158.83
16-Jul-93,2131.21
19-Jul-93,2098.27
20-Jul-93,2105.49
21-Jul-93,2123.32
22-Jul-93,2159.77
26-Jul-93,2164.39
27-Jul-93,2164.88
28-Jul-93,2149.73
29-Jul-93,2232.47
30-Jul-93,2328.21
03-Aug-93,2336.62
04-Aug-93,2322.71
06-Aug-93,2382.18
10-Aug-93,2380.96
12-Aug-93,2483.8
13-Aug-93,2522.48
16-Aug-93,2527.24
17-Aug-93,2575.58
18-Aug-93,2615.2
19-Aug-93,2700.75
20-Aug-93,2742.37
24-Aug-93,2655.38
25-Aug-93,2679.73
26-Aug-93,2670.88
27-Aug-93,2668.96
30-Aug-93,2633.79
01-Sep-93,2630.49
02-Sep-93,2684.34
03-Sep-93,2664.06
06-Sep-93,2621.2
07-Sep-93,2533.53
08-Sep-93,2580.24
09-Sep-93,2662.54
10-Sep-93,2705.07
13-Sep-93,2789.2
14-Sep-93,2807.64
15-Sep-93,2800.48
16-Sep-93,2746.44
17-Sep-93,2763.59
20-Sep-93,2767.8
21-Sep-93,2751.11
22-Sep-93,2759.15
24-Sep-93,2722.52
27-Sep-93,2740.76
28-Sep-93,2750.04
29-Sep-93,2686.31
30-Sep-93,2709.64
01-Oct-93,2662.84
04-Oct-93,2641.88
05-Oct-93,2638.16
06-Oct-93,2626.18
07-Oct-93,2652.14
08-Oct-93,2671.08
11-Oct-93,2691.19
12-Oct-93,2710.92
19-Oct-93,2747.39
20-Oct-93,2738.25
21-Oct-93,2689.77
22-Oct-93,2721.76
25-Oct-93,2737.33
26-Oct-93,2701.92
27-Oct-93,2704.59
28-Oct-93,2696.52
29-Oct-93,2673.74
01-Nov-93,2621.28
02-Nov-93,2612.25
03-Nov-93,2630.98
04-Nov-93,2635.07
05-Nov-93,2664.72
08-Nov-93,2718.92
09-Nov-93,2758.44
10-Nov-93,2793.23
13-Nov-93,2786.41
16-Nov-93,2852.12
17-Nov-93,2877.62
18-Nov-93,2933.36
19-Nov-93,2972.86
22-Nov-93,3043.58
23-Nov-93,3041.44
24-Nov-93,3053.35
25-Nov-93,3077.52
26-Nov-93,3233.14
01-Dec-93,3292.85
02-Dec-93,3283.36
03-Dec-93,3219.23
06-Dec-93,3149.8
07-Dec-93,3231.71
08-Dec-93,3310.24
09-Dec-93,3328.58
10-Dec-93,3401.9
13-Dec-93,3454.81
24-Dec-93,3346.06
03-Jan-94,3465.86
04-Jan-94,3479.92
05-Jan-94,3454.08
06-Jan-94,3509.47
07-Jan-94,3662.2
10-Jan-94,3821.56
11-Jan-94,3780.1
12-Jan-94,3903.79
13-Jan-94,3928.59
14-Jan-94,3938.74
17-Jan-94,4020.87
18-Jan-94,3951.02
19-Jan-94,3825.91
20-Jan-94,3752.51
24-Jan-94,3865.44
25-Jan-94,3982.49
27-Jan-94,4069.39
28-Jan-94,4053.94
31-Jan-94,3994.86
01-Feb-94,3947.86
02-Feb-94,4036.64
03-Feb-94,4000.96
04-Feb-94,3917.57
07-Feb-94,4144.49
08-Feb-94,4162.08
09-Feb-94,4018.92
10-Feb-94,4039.9
11-Feb-94,3991.38
14-Feb-94,3911.69
15-Feb-94,3900.13
16-Feb-94,3807.42
17-Feb-94,3867.39
18-Feb-94,3915.04
21-Feb-94,4129.52
22-Feb-94,4084.89
23-Feb-94,4028.78
24-Feb-94,4132.33
25-Feb-94,4236.96
28-Feb-94,4286.2
01-Mar-94,4147.72
02-Mar-94,4066.2
03-Mar-94,3981.72
04-Mar-94,3801.56
07-Mar-94,3744.61
08-Mar-94,3847.39
09-Mar-94,3807.72
11-Mar-94,3747.22
15-Mar-94,3758.28
16-Mar-94,3791.96
17-Mar-94,3792.98
18-Mar-94,3801.86
21-Mar-94,3820.73
22-Mar-94,3791.78
23-Mar-94,3726.82
24-Mar-94,3681.47
25-Mar-94,3678.16
28-Mar-94,3713.18
29-Mar-94,3779.68
30-Mar-94,3776.19
31-Mar-94,3778.99
04-Apr-94,3780.85
05-Apr-94,3812.15
06-Apr-94,3842.38
07-Apr-94,3835.83
08-Apr-94,3878.55
12-Apr-94,3915.12
13-Apr-94,3944.53
15-Apr-94,3895.18
18-Apr-94,3866.91
19-Apr-94,3830.29
21-Apr-94,3778.93
22-Apr-94,3806.74
25-Apr-94,3813.27
26-Apr-94,3780.52
27-Apr-94,3753.08
28-Apr-94,3740.4
29-Apr-94,3746.1
02-May-94,3720.72
03-May-94,3672.14
04-May-94,3600.48
05-May-94,3623.65
06-May-94,3715.04
09-May-94,3752.56
10-May-94,3774.6
11-May-94,3781.1
13-May-94,3808.5
16-May-94,3844.09
17-May-94,3802.5
18-May-94,3807.01
19-May-94,3808.77
20-May-94,3783.67
23-May-94,3737.23
24-May-94,3704.33
